x,y,strain_value
-365.9116541353384,-515.5437343358395,4.686201273648713e-06
-363.40538847117796,-515.5437343358395,4.530536807101075e-06
-360.89912280701753,-515.5437343358395,4.847144911366774e-06
-358.3928571428571,-515.5437343358395,4.483518078614416e-06
-355.88659147869674,-515.5437343358395,1.8447655499222683e-06
-353.3803258145364,-515.5437343358395,-7.939869787698789e-07
-350.87406015037595,-515.5437343358395,2.8320985427157116e-07
-348.36779448621553,-515.5437343358395,6.085753696184973e-07
-345.8615288220551,-515.5437343358395,8.480356649022109e-07
-343.35526315789474,-515.5437343358395,1.9706538188184024e-06
-340.8489974937344,-515.5437343358395,2.5244002933035783e-06
-338.34273182957395,-515.5437343358395,2.201156484226768e-06
-335.8364661654135,-515.5437343358395,2.7823962305672964e-06
-333.3302005012531,-515.5437343358395,4.699315883047874e-06
-330.82393483709274,-515.5437343358395,6.603463268662713e-06
-328.31766917293237,-515.5437343358395,5.7087794297857155e-06
-325.81140350877195,-515.5437343358395,4.161029833414248e-06
-323.3051378446115,-515.5437343358395,2.99680300784499e-06
-320.7988721804511,-515.5437343358395,2.7171790855486316e-06
-318.29260651629073,-515.5437343358395,6.193609290492063e-07
-315.78634085213037,-515.5437343358395,-1.2557067778711291e-06
-313.28007518796994,-515.5437343358395,-5.668556548992265e-07
-310.7738095238095,-515.5437343358395,1.0759175609082547e-06
-308.2675438596491,-515.5437343358395,1.7945419728466767e-06
-305.7612781954887,-515.5437343358395,8.537906324425631e-07
-303.25501253132836,-515.5437343358395,9.247117929140837e-07
-300.74874686716794,-515.5437343358395,1.5009253937037296e-06
-298.2424812030075,-515.5437343358395,9.380717532877642e-07
-295.7362155388471,-515.5437343358395,3.7521811287179895e-07
-293.2299498746867,-515.5437343358395,1.176865607219652e-06
-290.72368421052636,-515.5437343358395,4.303566978731637e-07
-288.21741854636593,-515.5437343358395,-2.1376282067601474e-06
-285.7111528822055,-515.5437343358395,-3.7087324567714613e-06
-283.2048872180451,-515.5437343358395,-2.3946171195773434e-06
-280.6986215538847,-515.5437343358395,9.318890601724373e-07
-278.19235588972435,-515.5437343358395,2.507174820441454e-06
-275.68609022556393,-515.5437343358395,1.4168460442653512e-06
-273.1798245614035,-515.5437343358395,2.2140494630644053e-06
-270.6735588972431,-515.5437343358395,3.5660841503196066e-06
-268.1672932330827,-515.5437343358395,-1.2435430950647548e-06
-265.66102756892235,-515.5437343358395,-8.796716617581368e-06
-263.1547619047619,-515.5437343358395,-1.3115082828919043e-05
-260.6484962406015,-515.5437343358395,-1.2191195407468365e-05
-258.1422305764411,-515.5437343358395,-4.776081003702847e-06
-255.6359649122807,-515.5437343358395,-2.3233978199155053e-06
-253.12969924812032,-515.5437343358395,-1.635025311059662e-06
-250.62343358395992,-515.5437343358395,1.1717999561706848e-07
-248.1171679197995,-515.5437343358395,-3.54664545261644e-06
-245.6109022556391,-515.5437343358395,-1.094459594836239e-05
-243.1046365914787,-515.5437343358395,-1.2644217498005764e-05
-240.59837092731829,-515.5437343358395,-1.272114545883807e-05
-238.09210526315792,-515.5437343358395,-1.2621589107617743e-05
-235.5858395989975,-515.5437343358395,-1.2101457408189904e-05
-233.07957393483713,-515.5437343358395,-1.204735159948362e-05
-230.5733082706767,-515.5437343358395,-1.2231250598397983e-05
-228.06704260651628,-515.5437343358395,-1.1528944421817433e-05
-225.56077694235591,-515.5437343358395,-8.558522507268951e-06
-223.0545112781955,-515.5437343358395,-9.839289464179521e-06
-220.54824561403512,-515.5437343358395,-1.078508957244924e-05
-218.0419799498747,-515.5437343358395,-1.7616511233828127e-05
-215.53571428571428,-515.5437343358395,-2.448668957714975e-05
-213.0294486215539,-515.5437343358395,-2.5350285918022053e-05
-210.5231829573935,-515.5437343358395,-2.0494207817166674e-05
-208.01691729323312,-515.5437343358395,-1.5584077369182562e-05
-205.5106516290727,-515.5437343358395,-1.3951194907702753e-05
-203.00438596491227,-515.5437343358395,-1.3266944600829633e-05
-200.4981203007519,-515.5437343358395,-1.451292180220245e-05
-197.99185463659148,-515.5437343358395,-2.7487487158966456e-05
-195.48558897243112,-515.5437343358395,-2.1955372084506844e-05
-192.9793233082707,-515.5437343358395,-2.318332452453963e-05
-190.47305764411027,-515.5437343358395,-2.3456831787924983e-05
-187.9667919799499,-515.5437343358395,-2.407737970902255e-05
