x,y,strain_value
57.64724310776944,-518.05,-0.0006690970180933542
60.15350877192975,-518.05,-0.0006380356788608109
62.659774436090174,-518.05,-0.0006069743396282664
65.1660401002506,-518.05,-0.0006014043791577245
67.67230576441102,-518.05,-0.000587927030439872
70.17857142857144,-518.05,-0.000572248245888246
72.68483709273175,-518.05,-0.000583507109311009
75.19110275689218,-518.05,-0.0005981958125592847
77.6973684210526,-518.05,-0.0006099724957638621
80.20363408521303,-518.05,-0.0005889677136019076
82.70989974937345,-518.05,-0.0005674734467921044
85.21616541353376,-518.05,-0.0005533465764028554
87.72243107769418,-518.05,-0.0005728944678444498
90.2286967418546,-518.05,-0.0005924423592860443
92.73496240601503,-518.05,-0.0006574430704919725
95.24122807017545,-518.05,-0.000680413537667985
97.74749373433576,-518.05,-0.0006226891335686344
100.25375939849619,-518.05,-0.0006388857552857879
102.76002506265661,-518.05,-0.0006550823770029413
105.26629072681703,-518.05,-0.0006640066939156802
107.77255639097746,-518.05,-0.0006683990493182499
110.27882205513777,-518.05,-0.0006727914047208195
112.78508771929819,-518.05,-0.0006753117083445608
115.29135338345861,-518.05,-0.0006769038518426616
117.79761904761904,-518.05,-0.0006784959953407624
120.30388471177946,-518.05,-0.0006810956206610896
122.81015037593977,-518.05,-0.0006426241621213586
125.3164160401002,-518.05,-0.000585647768793498
127.82268170426062,-518.05,-0.00056991151158687
130.32894736842104,-518.05,-0.0006216629180146689
132.83521303258146,-518.05,-0.0006691726217152171
135.34147869674177,-518.05,-0.0006661657606524754
137.8477443609022,-518.05,-0.0006312728716059468
140.35401002506262,-518.05,-0.0005963799825594181
142.86027568922304,-518.05,-0.0006166543237005875
145.36654135338347,-518.05,-0.0006550133480307377
147.87280701754378,-518.05,-0.0006678354711082065
150.3790726817042,-518.05,-0.0006764205455551481
152.88533834586462,-518.05,-0.0006177697077460265
155.39160401002505,-518.05,-0.0005685231067506619
157.89786967418547,-518.05,-0.0006245235060561143
160.40413533834578,-518.05,-0.0006728218206133096
162.9104010025062,-518.05,-0.0006903779083423961
165.41666666666663,-518.05,-0.0007079339960714828
167.92293233082705,-518.05,-0.000723356525884973
170.42919799498748,-518.05,-0.0007324732067478695
172.93546365914779,-518.05,-0.0007415898876107656
175.4417293233082,-518.05,-0.000734506659704832
177.94799498746863,-518.05,-0.0006905565656886106
180.45426065162906,-518.05,-0.0006484591560885389
182.96052631578948,-518.05,-0.0006160936744586326
185.4667919799498,-518.05,-0.0006017465773088278
187.9730576441102,-518.05,-0.0006107488972549069
190.47932330827064,-518.05,-0.0006256335219323524
192.98558897243106,-518.05,-0.0006414399867522686
195.49185463659148,-518.05,-0.0006606427715504754
197.9981203007518,-518.05,-0.0006809722008647731
200.50438596491222,-518.05,-0.0007013016301790718
203.01065162907264,-518.05,-0.0006859711060546691
205.51691729323306,-518.05,-0.0006619126212983835
208.0231829573935,-518.05,-0.0006378541365420978
210.5294486215538,-518.05,-0.0006267532893567277
213.03571428571422,-518.05,-0.0006694009945037598
215.54197994987464,-518.05,-0.0007125267143889394
218.04824561403507,-518.05,-0.0006996739856882162
220.5545112781955,-518.05,-0.0006543209515359069
223.0607769423558,-518.05,-0.000603517334554318
225.56704260651622,-518.05,-0.0005935600471656542
228.07330827067665,-518.05,-0.0005941625215114018
