x,y,strain_value
-160.39786967418547,-518.05,3.895486792010688e-05
-157.8916040100251,-518.05,6.158050068037444e-05
-155.38533834586468,-518.05,5.924150049292666e-05
-152.87907268170426,-518.05,5.690250030547888e-05
-150.3728070175439,-518.05,5.711938480212676e-05
-147.86654135338347,-518.05,5.690460150697757e-05
-145.3602756892231,-518.05,5.830067572530062e-05
-142.85401002506268,-518.05,5.890802695238013e-05
-140.34774436090225,-518.05,5.875788228849319e-05
-137.8414786967419,-518.05,5.860773762460626e-05
-135.33521303258146,-518.05,5.651966708946301e-05
-132.8289473684211,-518.05,4.986101666927589e-05
-130.32268170426067,-518.05,4.320236624908862e-05
-127.81641604010025,-518.05,3.6006644847796024e-05
-125.31015037593988,-518.05,2.6403287907083744e-05
-122.80388471177946,-518.05,1.1766735934743581e-05
-120.2976190476191,-518.05,2.5940460017931468e-05
-117.79135338345867,-518.05,2.4019140038653252e-05
-115.28508771929825,-518.05,2.209782005937501e-05
-112.77882205513788,-518.05,2.5636458578673898e-05
-110.27255639097746,-518.05,4.018755576460158e-05
-107.76629072681709,-518.05,5.473865295052893e-05
-105.26002506265667,-518.05,4.378466125005432e-05
-102.75375939849624,-518.05,1.813844770082008e-05
-100.24749373433588,-518.05,-7.287651928800799e-06
-97.74122807017545,-518.05,-2.1398112345399423e-05
-95.23496240601509,-518.05,-2.1806913322278616e-05
-92.72869674185466,-518.05,-2.221571429915788e-05
-90.22243107769424,-518.05,-2.177674931115604e-05
-87.71616541353387,-518.05,-1.9863975799588656e-05
-85.20989974937345,-518.05,-1.7951202288021283e-05
-82.70363408521308,-518.05,-1.603842877645383e-05
-80.19736842105266,-518.05,-2.223824993107186e-05
-77.69110275689223,-518.05,-2.842281559101618e-05
-75.18483709273187,-518.05,-3.432596640889233e-05
-72.67857142857144,-518.05,-3.3985192294866934e-05
-70.17230576441108,-518.05,-3.232643167555365e-05
-67.66604010025065,-518.05,-3.385301068138369e-05
-65.15977443609023,-518.05,-3.108579799792879e-05
-62.653508771929864,-518.05,-2.831858531447396e-05
-60.14724310776944,-518.05,-3.1400301764001486e-05
-57.640977443609074,-518.05,-4.2055474388854286e-05
-55.13471177944865,-518.05,-4.287926401793808e-05
-52.62844611528823,-518.05,-1.846048889223899e-05
