x,y,strain_value
80.20363408521303,-518.05,-0.0005585881243261
82.70989974937345,-518.05,-0.000676751151190177
85.21616541353376,-518.05,-0.0007542812849650582
87.72243107769418,-518.05,-0.0005764626947137227
90.2286967418546,-518.05,-0.0003986441044623871
92.73496240601503,-518.05,0.00014293592301228237
95.24122807017545,-518.05,0.00021755930402961128
97.74749373433576,-518.05,-0.0005438133884283938
100.25375939849619,-518.05,-0.0003957635642003694
102.76002506265661,-518.05,-0.0002477137399723451
105.26629072681703,-518.05,-0.00024305767976886267
107.77255639097746,-518.05,-0.00032776187561006653
110.27882205513777,-518.05,-0.0004124660714512666
112.78508771929819,-518.05,-0.00040844246265747577
115.29135338345861,-518.05,-0.00036042775744795426
117.79761904761904,-518.05,-0.0003124130522384326
120.30388471177946,-518.05,-0.0002875617550373772
122.81015037593977,-518.05,-0.00042672030314358565
125.3164160401002,-518.05,-0.0005174613863299477
127.82268170426062,-518.05,-0.0005625820550245019
130.32894736842104,-518.05,-0.0005450102556645784
132.83521303258146,-518.05,-0.0005164771105687718
135.34147869674177,-518.05,-0.0004943725901682783
137.8477443609022,-518.05,-0.00047478624098626685
140.35401002506262,-518.05,-0.0004551998918042554
142.86027568922304,-518.05,-0.0004518075887365675
145.36654135338347,-518.05,-0.00045013761595335785
147.87280701754378,-518.05,-0.00027086328250370753
150.3790726817042,-518.05,-6.212107017191771e-05
152.88533834586462,-518.05,-0.00038547173289362943
155.39160401002505,-518.05,-0.0006624461954024066
157.89786967418547,-518.05,-0.00037609633227541576
160.40413533834578,-518.05,-0.00016536545514040285
162.9104010025062,-518.05,-0.0002564614334426138
165.41666666666663,-518.05,-0.00034755741174482456
167.92293233082705,-518.05,-0.00037533794723036614
170.42919799498748,-518.05,-0.00021598617394633188
172.93546365914779,-518.05,-5.663440066230489e-05
175.4417293233082,-518.05,-1.680702582619486e-05
177.94799498746863,-518.05,-0.0002489867380280052
180.45426065162906,-518.05,-0.0004516580953579701
182.96052631578948,-518.05,-0.0004993256206118269
185.4667919799498,-518.05,-0.0005368650313628037
187.9730576441102,-518.05,-0.0005803072785035835
190.47932330827064,-518.05,-0.00048624074770497853
192.98558897243106,-518.05,-0.00037062465134736445
195.49185463659148,-518.05,-0.0003588745190139751
197.9981203007518,-518.05,-0.0003815793318927235
200.50438596491222,-518.05,-0.0004042841447714727
203.01065162907264,-518.05,-0.00042053745718669737
205.51691729323306,-518.05,-0.00043521173102692656
208.0231829573935,-518.05,-0.00044988600486715587
210.5294486215538,-518.05,-0.0005248315972076735
213.03571428571422,-518.05,-0.0004341767229224963
215.54197994987464,-518.05,-0.0002896026985650373
218.04824561403507,-518.05,-0.0003048890868325402
220.5545112781955,-518.05,-0.0004266855476587542
223.0607769423558,-518.05,-0.0005439500973687779
225.56704260651622,-518.05,-0.0005514270221693135
228.07330827067665,-518.05,-0.0005260208288523956
230.57957393483707,-518.05,-0.0005006146355354775
233.0858395989975,-518.05,-0.00039756674885635444
235.5921052631578,-518.05,-0.00019712951375636418
238.09837092731823,-518.05,3.30772134363531e-06
240.60463659147865,-518.05,8.706563657378936e-05
243.11090225563908,-518.05,-0.00015486523761717343
245.6171679197995,-518.05,-0.00033981699980656377
248.1234335839598,-518.05,-0.0004687270552515842
250.62969924812023,-518.05,-0.0005539182620452243
253.13596491228066,-518.05,-0.0005523925846928291
255.64223057644108,-518.05,-0.0005508669073404339
258.1484962406015,-518.05,-0.0004988090271382677
260.6547619047618,-518.05,-0.00036692491344889636
263.16102756892224,-518.05,-0.00023504079975951908
265.66729323308266,-518.05,-0.00018101394265816525
268.1735588972431,-518.05,-0.00031142338672830657
270.6798245614035,-518.05,-0.0004719565140493716
273.1860902255638,-518.05,-0.00047049174096552436
275.69235588972424,-518.05,-0.0005239036872637349
278.19862155388466,-518.05,-0.0005773156335619454
280.7048872180451,-518.05,-0.0005842710489764136
283.2111528822055,-518.05,-0.0005274261619766158
285.7174185463658,-518.05,-0.00047058127497682075
288.22368421052624,-518.05,-0.0005173675933906547
290.72994987468667,-518.05,-0.0004562017496452391
293.2362155388471,-518.05,-0.000398949367398107
295.7424812030075,-518.05,-0.0003746155218936133
298.2487468671678,-518.05,-0.0003768392877276052
300.75501253132825,-518.05,-0.0003790630535615971
303.26127819548867,-518.05,-0.0003645787694098772
305.7675438596491,-518.05,-0.00033008607971960635
308.2738095238095,-518.05,-0.00029559339002933557
310.7800751879698,-518.05,-0.00031376373015784163
313.28634085213025,-518.05,-0.0004277106267563237
315.7926065162907,-518.05,-0.0005630177253361318
318.2988721804511,-518.05,-0.0005069533571936431
320.8051378446115,-518.05,-0.00046199393634528143
323.31140350877183,-518.05,-0.00041703451549692167
325.81766917293226,-518.05,-0.0004166174944812127
328.3239348370927,-518.05,-0.0004908688303578527
330.8302005012531,-518.05,-0.0005651201662344928
